site_name,site_code,sitetype,size_class,total,year,month,visibility,depth,method,block,species_name,common_name,latitude,longitude,Project
Danvers Danger Rock,KCCA14,Kelp,12.5,1,2022,8,4,3,1,2,Hexagrammos stelleri,Whitespotted greenling,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,15,2,2022,8,4,3,1,2,Hexagrammos stelleri,Whitespotted greenling,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,5,2,2022,8,4,3,1,2,Brachyistius frenatus,Kelp perch,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,7.5,3,2022,8,4,3,1,2,Brachyistius frenatus,Kelp perch,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,2.5,3,2022,8,4,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,5,12,2022,8,4,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,7.5,13,2022,8,4,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,2.5,2,2022,8,4,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,5,6,2022,8,4,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.877,-125.0923,RLSsfu
Danvers Danger Rock,KCCA14,Kelp,7.5,8,2022,8,4,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.877,-125.0923,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,2,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,6,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,12.5,7,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,15,5,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,20,2,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,25,1,2022,8,2,3.5,1,2,Sebastes melanops,Black rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,2,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,1,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,2,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,12.5,1,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,15,2,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,20,1,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,25,4,2022,8,2,3.5,1,2,Sebastes caurinus,Copper rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,1,2022,8,2,3.5,1,2,Rhinogobiops nicholsii,Blackeye goby,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,3,2022,8,2,3.5,1,2,Rhacochilus vacca,Pile perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,2,2022,8,2,3.5,1,2,Rhacochilus vacca,Pile perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,12.5,4,2022,8,2,3.5,1,2,Rhacochilus vacca,Pile perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,15,5,2022,8,2,3.5,1,2,Rhacochilus vacca,Pile perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,20,1,2022,8,2,3.5,1,2,Rhacochilus vacca,Pile perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,2.5,190,2022,8,2,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,160,2022,8,2,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,10,2022,8,2,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,10,2022,8,2,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,1,2022,8,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,30,1,2022,8,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,2.5,5,2022,8,2,3.5,1,2,Brachyistius frenatus,Kelp perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,2,2022,8,2,3.5,1,2,Brachyistius frenatus,Kelp perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,1,2022,8,2,3.5,1,2,Brachyistius frenatus,Kelp perch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,12.5,1,2022,8,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,20,2,2022,8,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,2.5,10,2022,8,2,3.5,1,2,Sebastes spp.,Unidentified rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,5,2022,8,2,3.5,1,2,Sebastes spp.,Unidentified rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,4,2022,8,2,3.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,3,2022,8,2,3.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,12.5,1,2022,8,2,3.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,20,1,2022,8,2,3.5,1,2,Sebastes paucispinis,Bocaccio rockfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,120,2022,8,2,3.5,1,2,Clupea pallasii,Pacific Herring,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,90,2022,8,2,3.5,1,2,Clupea pallasii,Pacific Herring,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,30,1,2022,8,2,3.5,0,2,Ophiodon elongatus,Lingcod,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,15,1,2022,8,2,3.5,2,2,Apodichthys flavidus,Penpoint gunnel,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,1,2022,8,2,3.5,2,2,Rimicola muscarum,Kelp clingfish,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,2.5,1,2022,8,2,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,5,3,2022,8,2,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,7.5,2,2022,8,2,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,10,1,2022,8,2,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85831,-125.1649,RLSsfu
North Helby Rock,KCCA12,Kelp,2.5,1,2022,8,2,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.85831,-125.1649,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,3,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,6,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,12.5,9,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,10,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,8,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,5,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,30,7,2022,8,2,6.5,1,1,Sebastes melanops,Black rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,2,2022,8,2,6.5,1,1,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,1,2022,8,2,6.5,1,1,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,1,2022,8,2,6.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,1,2022,8,2,6.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,2,2022,8,2,6.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,30,1,2022,8,2,6.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,2,2022,8,2,6.5,1,1,Sebastes caurinus,Copper rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,35,1,2022,8,2,6.5,1,1,Ophiodon elongatus,Lingcod,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,2.5,3,2022,8,2,6.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,4,2022,8,2,6.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,5,2022,8,2,6.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,1,2022,8,2,6.5,2,1,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2022,8,2,6.5,2,1,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,1,2022,8,2,6.5,2,1,Chirolophis nugator,Mosshead warbonnet,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,1,2022,8,2,6.5,2,1,Artedius lateralis,Smoothhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,12.5,1,2022,8,2,6.5,2,1,Artedius lateralis,Smoothhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,40,3,2022,8,2,6.5,0,1,Oncorhynchus spp.,Unidentified pacific salmon,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,900,2022,8,2,6.5,0,1,Clupea pallasii,Pacific Herring,48.81508,-125.17585,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,4,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,10,6,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,2,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,10,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,25,6,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,30,3,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,35,2,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,10,4,2022,8,2.5,3,1,2,Sebastes melanops,Black rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,18,2022,8,2.5,3,1,2,Sebastes melanops,Black rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,4,2022,8,2.5,3,1,2,Sebastes melanops,Black rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,3,2022,8,2.5,3,1,2,Sebastes melanops,Black rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,1,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,2,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,25,1,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,30,1,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,5,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,2,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,25,11,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,30,3,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,35,1,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,10,2,2022,8,2.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,1,2022,8,2.5,3,1,2,Oxylebius pictus,Painted greenling,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,1,2022,8,2.5,3,2,2,Pholis laeta,Crescent gunnel,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,1,2022,8,2.5,3,2,2,Artedius lateralis,Smoothhead sculpin,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,5,1,2022,8,2.5,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,2.5,5,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,5,4,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,10,1,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,1,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,1,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,1,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,1,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,2,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,2,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,25,2,2022,8,2.5,3,1,1,Embiotoca lateralis,Striped seaperch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,1,2022,8,2.5,3,1,1,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,15,1,2022,8,2.5,3,1,1,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,20,1,2022,8,2.5,3,1,1,Rhacochilus vacca,Pile perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,5,1,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,4,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,10,6,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,1,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,5,4,2022,8,2.5,3,1,1,Cymatogaster aggregata,Shiner perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,1,2022,8,2.5,3,1,1,Cymatogaster aggregata,Shiner perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,2.5,1,2022,8,2.5,3,1,1,Sebastes spp.,Unidentified rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,7.5,1,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,12.5,1,2022,8,2.5,3,1,1,Sebastes caurinus,Copper rockfish,48.82484,-125.16067,RLSsfu
Cable Beach (Blow Hole),KCCA15,Kelp,5,1,2022,8,2.5,3,2,1,Hexagrammos decagrammus,Kelp greenling,48.82484,-125.16067,RLSsfu
Tzartus 116,KCCA16,Kelp,5,10,2022,8,2.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,9,2022,8,2.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,3,2022,8,2.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,1,2022,8,2.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,3,2022,8,2.5,3,1,2,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,4,2022,8,2.5,3,1,2,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,6,2022,8,2.5,3,1,2,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,1,2022,8,2.5,3,1,2,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,1,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,6,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,3,2022,8,2.5,3,1,2,Rhacochilus vacca,Pile perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,2,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,4,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,1,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,20,1,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,25,1,2022,8,2.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,1,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,20,3,2022,8,2.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,2,2022,8,2.5,3,1,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,6,2022,8,2.5,3,1,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,4,2022,8,2.5,3,1,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,6,2022,8,2.5,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,16,2022,8,2.5,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,18,2022,8,2.5,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,7,2022,8,2.5,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,20,1,2022,8,2.5,3,0,2,Sebastes caurinus,Copper rockfish,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,20,1,2022,8,2.5,3,0,2,Oxylebius pictus,Painted greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,1,2022,8,2.5,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,2,2022,8,2.5,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,6,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,13,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,8,2022,8,2.5,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,1,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,3,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,1,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,10,2,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,12.5,1,2022,8,2.5,3,1,1,Brachyistius frenatus,Kelp perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,37,2022,8,2.5,3,1,1,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,7,2022,8,2.5,3,1,1,Cymatogaster aggregata,Shiner perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,4,2022,8,2.5,3,1,1,Rhacochilus vacca,Pile perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,7,2022,8,2.5,3,1,1,Rhacochilus vacca,Pile perch,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,1,2022,8,2.5,3,1,1,Sebastes spp.,Unidentified rockfish,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,1,2022,8,2.5,3,1,1,Sebastes spp.,Unidentified rockfish,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,1,2022,8,2.5,3,1,1,Sebastes spp.,Unidentified rockfish,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,2.5,35,2022,8,2.5,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,55,2022,8,2.5,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,26,2022,8,2.5,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,5,2,2022,8,2.5,3,2,1,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Tzartus 116,KCCA16,Kelp,7.5,1,2022,8,2.5,3,2,1,Hexagrammos decagrammus,Kelp greenling,48.90084,-125.0811,RLSsfu
Turf Island 2,KCCA17,Kelp,5,2,2022,8,3.5,2.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.884864,-125.146937,RLSsfu
Turf Island 2,KCCA17,Kelp,7.5,2,2022,8,3.5,2.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.884864,-125.146937,RLSsfu
