"site_name","site_code","sitetype","size_class","total","year","month","visibility","depth","method","block","species_name","common_name","latitude","longitude","Project"
"Flemming 114","KCCA23","Kelp","nosize",6,"2022","09",4,7,2,1,"Orthasterias koehleri","Rainbow star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",3,"2022","09",4,7,2,1,"Patiria miniata","Bat star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,1,"Cancer productus","Red rock crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",4,"2022","09",4,7,2,1,"Pandulus spp.","Unidentified shrimp",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,1,"Diodora aspera","Rough keyhole limpet",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",2,"2022","09",4,7,2,1,"Apostichopus californicus","California sea cucumber",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",22,"2022","09",4,7,2,2,"Pomaulax gibberosus","Red turban snail",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","5",3,"2022","09",4,7,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","7.5",1,"2022","09",4,7,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","10",2,"2022","09",4,7,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","12.5",1,"2022","09",4,7,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","15",3,"2022","09",4,7,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Dendronotus iris","Giant frond-aeolis",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",12,"2022","09",4,7,2,2,"Acmaea mitra","Whitecap limpet",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",4,"2022","09",4,7,2,2,"Dermasterias imbricata","Leather star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Cancer productus","Red rock crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Tonicella spp.","Unidentified chiton",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",12,"2022","09",4,7,2,2,"Patiria miniata","Bat star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",5,"2022","09",4,7,2,2,"Pandalus danae","Dock shrimp",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",2,"2022","09",4,7,2,2,"Apostichopus californicus","California sea cucumber",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","10",1,"2022","09",4,7,2,2,"Haliotis kamtschatkana","Pinto abalone",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Paguroidea spp.","Unidentified hermit crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2022","09",4,7,2,2,"Orthasterias koehleri","Rainbow star",48.8915,-125.1149,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",164,"2022","09",2,3.2,2,1,"Pomaulax gibberosus","Red turban snail",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",45,"2022","09",2,3.2,2,1,"Patiria miniata","Bat star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Stylasterias forreri","Velcro seastar",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",128,"2022","09",2,3.2,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",16,"2022","09",2,3.2,2,1,"Apostichopus californicus","California sea cucumber",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",2,"2022","09",2,3.2,2,1,"Acmaea mitra","Whitecap limpet",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","5",1,"2022","09",2,3.2,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","7.5",2,"2022","09",2,3.2,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","10",2,"2022","09",2,3.2,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","12.5",1,"2022","09",2,3.2,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",6,"2022","09",2,3.2,2,1,"Dermasterias imbricata","Leather star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Evasterias troschelii","Mottled starfish",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",3,"2022","09",2,3.2,2,1,"Orthasterias koehleri","Rainbow star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Cryptolithodes sitchensis","Umbrella crab",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","7.5",1,"2022","09",2,3.2,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Paguroidea spp.","Unidentified hermit crab",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,1,"Oregonia gracilis","Graceful decorator crab",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",140,"2022","09",2,3.2,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",255,"2022","09",2,3.2,2,2,"Pomaulax gibberosus","Red turban snail",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",12,"2022","09",2,3.2,2,2,"Apostichopus californicus","California sea cucumber",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,2,"Acmaea mitra","Whitecap limpet",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",49,"2022","09",2,3.2,2,2,"Patiria miniata","Bat star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","2.5",1,"2022","09",2,3.2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","5",1,"2022","09",2,3.2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","7.5",1,"2022","09",2,3.2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,2,"Evasterias troschelii","Mottled starfish",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",2,"2022","09",2,3.2,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",3,"2022","09",2,3.2,2,2,"Dermasterias imbricata","Leather star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",3,"2022","09",2,3.2,2,2,"Orthasterias koehleri","Rainbow star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,2,"Artedius harringtoni","Scalyhead sculpin",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","5",1,"2022","09",2,3.2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","7.5",1,"2022","09",2,3.2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",2,"2022","09",2,3.2,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,2,"Tonicella spp.","Unidentified chiton",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2022","09",2,3.2,2,2,"Cancer productus","Red rock crab",48.87229,-125.1627,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",9,"2022","09",3,7,2,2,"Dermasterias imbricata","Leather star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2022","09",3,7,2,2,"Pisaster ochraceus","Purple sea star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",77,"2022","09",3,7,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,2,"Nucella lamellosa","Frilled dogwinkle",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2022","09",3,7,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","09",3,7,2,2,"Orthasterias koehleri","Rainbow star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","7.5",2,"2022","09",3,7,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","10",2,"2022","09",3,7,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","12.5",3,"2022","09",3,7,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","15",1,"2022","09",3,7,2,2,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",10,"2022","09",3,7,2,2,"Apostichopus californicus","California sea cucumber",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","09",3,7,2,2,"Paguroidea spp.","Unidentified hermit crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",12,"2022","09",3,7,2,2,"Pandalus danae","Dock shrimp",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",16,"2022","09",3,7,2,2,"Lophopanopeus bellus","Black-clawed crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",5,"2022","09",3,7,2,2,"Henricia leviuscula","Pacific blood star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,2,"Evasterias troschelii","Mottled starfish",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","09",3,7,2,2,"Peltodoris nobilis","Noble sea lemon",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,2,"Tonicella spp.","Unidentified chiton",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","12.5",1,"2022","09",3,7,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","15",1,"2022","09",3,7,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,2,"Patiria miniata","Bat star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","09",3,7,2,2,"Oregonia gracilis","Graceful decorator crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","09",3,7,2,2,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,2,"Triopha spp.","Unidentified sea-clown triopha",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,2,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.81508,-125.17585,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",106,"2022","09",4,5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",49,"2022","09",4,5,2,1,"Patiria miniata","Bat star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",12,"2022","09",4,5,2,1,"Pomaulax gibberosus","Red turban snail",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",7,"2022","09",4,5,2,1,"Dermasterias imbricata","Leather star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2022","09",4,5,2,1,"Orthasterias koehleri","Rainbow star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2022","09",4,5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",6,"2022","09",4,5,2,1,"Diodora aspera","Rough keyhole limpet",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2022","09",4,5,2,1,"Pandalus danae","Dock shrimp",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","7.5",2,"2022","09",4,5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","10",3,"2022","09",4,5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",9,"2022","09",4,5,2,1,"Apostichopus californicus","California sea cucumber",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",5,"2022","09",4,5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,1,"Pisaster ochraceus","Purple sea star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",88,"2022","09",4,5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,2,"Orthasterias koehleri","Rainbow star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",7,"2022","09",4,5,2,2,"Apostichopus californicus","California sea cucumber",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",7,"2022","09",4,5,2,2,"Dermasterias imbricata","Leather star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","7.5",1,"2022","09",4,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","12.5",1,"2022","09",4,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2022","09",4,5,2,2,"Pomaulax gibberosus","Red turban snail",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2022","09",4,5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2022","09",4,5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,2,"Henricia spp.","Unidentified blood star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",9,"2022","09",4,5,2,2,"Acmaea mitra","Whitecap limpet",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",2,"2022","09",4,5,2,2,"Diodora aspera","Rough keyhole limpet",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",5,"2022","09",4,5,2,2,"Pisaster ochraceus","Purple sea star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","2.5",3,"2022","09",4,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","5",10,"2022","09",4,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","7.5",2,"2022","09",4,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,2,"Tonicella spp.","Unidentified chiton",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2022","09",4,5,2,2,"Pandalus danae","Dock shrimp",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,2,"Lottia scutum","Plate limpet",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2022","09",4,5,2,2,"Oregonia gracilis","Graceful decorator crab",48.87535,-125.0915,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",14,"2022","09",3,7,2,1,"Pisaster ochraceus","Purple sea star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2022","09",3,7,2,1,"Evasterias troschelii","Mottled starfish",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",105,"2022","09",3,7,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",12,"2022","09",3,7,2,1,"Dermasterias imbricata","Leather star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","09",3,7,2,1,"Lophopanopeus bellus","Black-clawed crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","09",3,7,2,1,"Nucella lamellosa","Frilled dogwinkle",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",28,"2022","09",3,7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","09",3,7,2,1,"Pandalus danae","Dock shrimp",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","09",3,7,2,1,"Apostichopus californicus","California sea cucumber",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","09",3,7,2,1,"Orthasterias koehleri","Rainbow star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Mediaster aequalis","Vermillion sea star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Dirona albolineata","White-line dirona",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2022","09",3,7,2,1,"Henricia leviuscula","Pacific blood star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Antiopella fusca","White-and-orange-tipped nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","5",2,"2022","09",3,7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,1,"Oregonia gracilis","Graceful decorator crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",5,"2022","09",3,7,2,1,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Patiria miniata","Bat star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2022","09",3,7,2,1,"Acmaea mitra","Whitecap limpet",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Peltodoris nobilis","Noble sea lemon",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Tonicella spp.","Unidentified chiton",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Pomaulax gibberosus","Red turban snail",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","09",3,7,2,1,"Paguroidea spp.","Unidentified hermit crab",48.81508,-125.17585,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",2,"2022","07",1.5,5,2,2,"Pisaster ochraceus","Purple sea star",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",4,"2022","07",1.5,5,2,2,"Apostichopus californicus","California sea cucumber",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",1,"2022","07",1.5,5,2,2,"Pomaulax gibberosus","Red turban snail",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",4,"2022","07",1.5,5,2,2,"Evasterias troschelii","Mottled starfish",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",4,"2022","07",1.5,5,2,2,"Dermasterias imbricata","Leather star",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","7.5",2,"2022","07",1.5,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",9,"2022","07",1.5,5,2,2,"Oregonia gracilis","Graceful decorator crab",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",1,"2022","07",1.5,5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",2,"2022","07",1.5,5,2,2,"Diodora aspera","Rough keyhole limpet",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",2,"2022","07",1.5,5,2,2,"Diodora aspera","Rough keyhole limpet",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",1,"2022","07",1.5,5,2,2,"Diaulula odonoghuei","Leopard dorid",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",3,"2022","07",1.5,5,2,2,"Nucella lamellosa","Frilled dogwinkle",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","12.5",1,"2022","07",1.5,5,2,2,"Pycnopodia helianthoides","Sunflower star",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",4,"2022","07",1.5,5,2,2,"Pugettia producta","Northern kelp crab",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",7,"2022","07",1.5,5,2,2,"Heptacarpus stylus","Stiletto shrimp",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",3,"2022","07",1.5,5,2,2,"Cancer productus","Red rock crab",48.83941,-125.20042,"RLSsfu"
"Dodger Channel 2","KCCA10","Kelp","nosize",1,"2022","07",1.5,5,2,2,"Henricia leviuscula","Pacific blood star",48.83941,-125.20042,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,1,1,"Beroidae","Unidentified comb jelly",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",5,"2023","05",1,10,2,1,"Dermasterias imbricata","Leather star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",4,"2023","05",1,10,2,1,"Henricia spp.","Unidentified blood star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,1,"Pomaulax gibberosus","Red turban shell",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","2.5",1,"2023","05",1,10,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","5",1,"2023","05",1,10,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","7.5",1,"2023","05",1,10,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",2,"2023","05",1,10,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",3,"2023","05",1,10,2,1,"Orthasterias koehleri","Rainbow star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",4,"2023","05",1,10,2,1,"Apostichopus californicus","California sea cucumber",48.8915,-125.1149,"RLSsfu"
